"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","external_gene_name","chromosome_name","description"
"ENSOARG00000008743",889.081467843008,-2.3373671813773,0.362259972590755,-6.45218174302083,1.10251245060839e-10,6.21412767577909e-07,"ENSOARG00000008743","CNTN4","19","contactin 4 [Source:HGNC Symbol;Acc:HGNC:2174]"
"ENSOARG00000008842",45.2662248520178,-1.38576848819773,0.375510306515799,-3.69036072819329,0.000223936267559057,0.0212726873491916,"ENSOARG00000008842","ROS1","8","ROS proto-oncogene 1 , receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]"
"ENSOARG00000008861",75.7004942616619,-1.44497315676497,0.4010809608956,-3.60269695559319,0.000314932610452733,0.0253580738578346,"ENSOARG00000008861","SLAMF6","1","SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392]"
"ENSOARG00000008913",73.404979870271,-2.08839094026314,0.405408648921067,-5.1513231052694,2.58655123893951e-07,0.000364466624160235,"ENSOARG00000008913","CSRP3","21","cysteine and glycine-rich protein 3 (cardiac LIM protein) [Source:HGNC Symbol;Acc:HGNC:2472]"
"ENSOARG00000008961",341.161370589152,1.76348973017449,0.345081213978771,5.11036144170683,3.21543058808297e-07,0.000418228583183807,"ENSOARG00000008961","DKK2","6","dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]"
"ENSOARG00000008967",183.483778262841,-1.37798799210805,0.389138572311016,-3.54112413972343,0.000398426072178363,0.0298096745772741,"ENSOARG00000008967","SLAMF7","1","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]"
"ENSOARG00000009194",295.645724093345,1.05542485332557,0.27488325306917,3.83953857334478,0.000123265762497648,0.0142760327265255,"ENSOARG00000009194","","18",""
"ENSOARG00000009225",644.36008053012,1.19089478495534,0.267884784323424,4.44554843965134,8.76679235640886e-06,0.0027969375840475,"ENSOARG00000009225","RND3","2","Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]"
"ENSOARG00000009233",21.7536506573668,1.98037280121507,0.40462258780801,4.89437036113946,9.86209606473262e-07,0.000794086582659828,"ENSOARG00000009233","CEACAM16","14","carcinoembryonic antigen-related cell adhesion molecule 16 [Source:HGNC Symbol;Acc:HGNC:31948]"
"ENSOARG00000009344",154.004597487707,1.37414030095743,0.402577718211547,3.41335408989364,0.000641685094143848,0.0407904257777381,"ENSOARG00000009344","FABP4","9","fatty acid binding protein 4, adipocyte [Source:HGNC Symbol;Acc:HGNC:3559]"
"ENSOARG00000009443",47.8671773551546,1.37110286995475,0.344055012159321,3.98512685907286,6.74440840049997e-05,0.0100786812608728,"ENSOARG00000009443","SRCIN1","11","SRC kinase signaling inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:29506]"
"ENSOARG00000009463",815.758256569961,0.801357860615581,0.219706741965718,3.64739767858658,0.000264909751446783,0.0237003121016596,"ENSOARG00000009463","SHROOM4","X","shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]"
"ENSOARG00000009469",1139.0586596179,1.67419811242807,0.391932795614641,4.27164588205115,1.94035528383242e-05,0.00457772523548069,"ENSOARG00000009469","NOV","9","nephroblastoma overexpressed [Source:HGNC Symbol;Acc:HGNC:7885]"
"ENSOARG00000009566",1396.33919139872,1.54610450200666,0.383233671041745,4.03436498104115,5.47501607950834e-05,0.00877484157708109,"ENSOARG00000009566","CDH13","14","cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]"
"ENSOARG00000009722",113.819304466797,1.58837929098572,0.348554336663691,4.55704928588593,5.18772544184551e-06,0.0019470322408155,"ENSOARG00000009722","TNFRSF11B","9","tumor necrosis factor receptor superfamily, member 11b [Source:HGNC Symbol;Acc:HGNC:11909]"
"ENSOARG00000009750",3843.2704706195,-0.842241158163376,0.216468619326909,-3.89082334789335,9.99046480727224e-05,0.0125760510120964,"ENSOARG00000009750","NPNT","6","nephronectin [Source:HGNC Symbol;Acc:HGNC:27405]"
"ENSOARG00000009752",40.3398082557956,1.34286901888795,0.382576378931976,3.51006777427501,0.000447992490968964,0.032234489488486,"ENSOARG00000009752","ADRA1A","2","adrenoceptor alpha 1A [Source:HGNC Symbol;Acc:HGNC:277]"
"ENSOARG00000009764",1460.76463404254,1.78514339828173,0.385174047541448,4.63464091019694,3.57557608212325e-06,0.00159103726243742,"ENSOARG00000009764","ITGB4","11","integrin, beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]"
"ENSOARG00000009843",3.13214087725592,1.58911670147003,0.395981537005057,4.01310806935358,5.99244614223744e-05,0.00921147925628117,"ENSOARG00000009843","HAND1","5","heart and neural crest derivatives expressed 1 [Source:HGNC Symbol;Acc:HGNC:4807]"
"ENSOARG00000009962",7.90064176145465,1.49245738012888,0.402957560194508,3.70375823054038,0.00021242872645624,0.0206665217961726,"ENSOARG00000009962","SMTNL1","15","smoothelin-like 1 [Source:HGNC Symbol;Acc:HGNC:32394]"
"ENSOARG00000009995",71.9650891241553,1.7011873261948,0.404869746022036,4.20181389918478,2.64784770510756e-05,0.00546062248244579,"ENSOARG00000009995","MPZ","1","myelin protein zero [Source:HGNC Symbol;Acc:HGNC:7225]"
"ENSOARG00000010088",20.1882915336826,2.02243919632225,0.403542776328813,5.01170957567664,5.39485843553143e-07,0.000509613515274269,"ENSOARG00000010088","VIT","3","vitrin [Source:HGNC Symbol;Acc:HGNC:12697]"
"ENSOARG00000010107",29.8145729989843,-1.45259003547299,0.393575774480883,-3.69075062454979,0.00022359326278784,0.0212726873491916,"ENSOARG00000010107","FAM169B","18","family with sequence similarity 169, member B [Source:HGNC Symbol;Acc:HGNC:26835]"
"ENSOARG00000010155",381.70351703826,1.22389718904225,0.347536822139865,3.5216331366168,0.00042889724012356,0.0312595837640055,"ENSOARG00000010155","RNF144B","20","ring finger protein 144B [Source:HGNC Symbol;Acc:HGNC:21578]"
"ENSOARG00000010208",74.8536733278266,1.58123780863385,0.320982818884814,4.92623815233326,8.38278187985268e-07,0.000746023467402258,"ENSOARG00000010208","RBM20","22","RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]"
"ENSOARG00000010382",98.708980236002,1.88579898130804,0.398422107130463,4.7331685354762,2.21041801304714e-06,0.00127024533035776,"ENSOARG00000010382","THSD7B","2","thrombospondin, type I, domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348]"
"ENSOARG00000010485",124.710265597965,1.54248645151736,0.334150942888802,4.61613676197425,3.90949364224855e-06,0.00161233239016538,"ENSOARG00000010485","","18","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PLC9]"
"ENSOARG00000010496",322.872160392639,0.99818257066644,0.296861948017119,3.36244701395303,0.000772549507864903,0.0461189377335281,"ENSOARG00000010496","OSBPL3","4","oxysterol binding protein-like 3 [Source:HGNC Symbol;Acc:HGNC:16370]"
"ENSOARG00000010561",143.338939463002,-1.47760514338061,0.388581550787907,-3.80256123942207,0.000143207851564116,0.016036434186077,"ENSOARG00000010561","HMGA1","20","high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]"
"ENSOARG00000010597",116.054604572322,1.77703088907119,0.381729063289869,4.65521507258615,3.23642689903952e-06,0.00156356406959598,"ENSOARG00000010597","","1","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PLP4]"
"ENSOARG00000010603",121.284221052986,1.60862562659228,0.333234381402578,4.82730989468013,1.38389687697013e-06,0.00093601249170752,"ENSOARG00000010603","VSIG2","21","V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149]"
"ENSOARG00000010649",374.461135836638,1.09915210177082,0.303649492266883,3.61980549865287,0.000294824545162937,0.0250511971565835,"ENSOARG00000010649","SEMA3F","19","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F [Source:HGNC Symbol;Acc:HGNC:10728]"
"ENSOARG00000010691",745.967958264177,1.27626898449311,0.33144760171866,3.85059049416937,0.000117833380625583,0.013836421062486,"ENSOARG00000010691","S1PR1","1","sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165]"
"ENSOARG00000010704",10.9087473987743,1.86380606066885,0.404559742581194,4.60699833546783,4.08523270759729e-06,0.00164469523458958,"ENSOARG00000010704","ADRA2A","22","adrenoceptor alpha 2A [Source:HGNC Symbol;Acc:HGNC:281]"
"ENSOARG00000010710",11.7380377824428,1.50097333094448,0.404410265712948,3.71151144815368,0.000206025348003949,0.0203724129204607,"ENSOARG00000010710","CALN1","24","calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]"
"ENSOARG00000010770",477.225182241504,1.02709511777767,0.264813189225525,3.87856481311039,0.000105074533427739,0.0129686517206543,"ENSOARG00000010770","STARD13","10","StAR-related lipid transfer (START) domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]"
"ENSOARG00000010842",252.704680859584,-0.361250787282554,0.108261629787738,-3.33683122996428,0.000847393880160137,0.0479060573674537,"ENSOARG00000010842","ZC3HAV1L","4","zinc finger CCCH-type, antiviral 1-like [Source:HGNC Symbol;Acc:HGNC:22423]"
"ENSOARG00000010855",44.764235467836,1.25755226165033,0.338230875576642,3.71802917018251,0.000200783090171539,0.0200890016077548,"ENSOARG00000010855","KL","10","klotho [Source:HGNC Symbol;Acc:HGNC:6344]"
"ENSOARG00000010864",273.040989882254,1.03379785222884,0.300843340922418,3.43633284040493,0.00058964609157784,0.0386446734980221,"ENSOARG00000010864","SPTLC3","13","serine palmitoyltransferase, long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]"
"ENSOARG00000010890",5076.76404999226,-0.770257146704737,0.230246806899015,-3.34535430514165,0.000821775208220447,0.0474245631255957,"ENSOARG00000010890","PDPN","12","podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]"
"ENSOARG00000010949",27.9584818311384,1.4577630782815,0.402038803992359,3.6259263130959,0.000287927456881046,0.0245887139818263,"ENSOARG00000010949","CCDC190","1","coiled-coil domain containing 190 [Source:HGNC Symbol;Acc:HGNC:28736]"
"ENSOARG00000011081",81.771796946846,1.46910675950182,0.401354369661264,3.66037315288663,0.000251848208828813,0.0228951686187441,"ENSOARG00000011081","CD24","8","CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]"
"ENSOARG00000011221",471.081814593458,0.888824254558008,0.263352246701126,3.3750395741515,0.000738050768355561,0.0448910087846193,"ENSOARG00000011221","NXN","11","nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]"
"ENSOARG00000011225",45.0511453766234,1.53890520216701,0.396730279836713,3.87897087865437,0.000104899310575241,0.0129686517206543,"ENSOARG00000011225","ACAN","18","aggrecan [Source:HGNC Symbol;Acc:HGNC:319]"
"ENSOARG00000011304",9.1985133556237,1.55927722950975,0.396659713370469,3.93101990686265,8.45862671174939e-05,0.0111570026472652,"ENSOARG00000011304","","X","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PNT8]"
"ENSOARG00000011328",98476.8023170949,0.958435098765856,0.241027149742661,3.97646115713169,6.99484180310479e-05,0.0101961879352327,"ENSOARG00000011328","VIM","13","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]"
"ENSOARG00000011391",3976.43462774827,0.681002369959593,0.19099905831471,3.56547501316736,0.000363197765696433,0.0279150500916409,"ENSOARG00000011391","EHD2","14","EH-domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]"
"ENSOARG00000011433",5.59582564091502,1.32748099501158,0.38726614504883,3.42782608803618,0.000608435098252649,0.0394047601055318,"ENSOARG00000011433","CRLF1","5","cytokine receptor-like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]"
"ENSOARG00000011449",61.7864651592231,-1.7751540035224,0.404458615994255,-4.38896325439538,1.13892309310624e-05,0.00326407636971752,"ENSOARG00000011449","PRLR","16","prolactin receptor [Source:HGNC Symbol;Acc:HGNC:9446]"
"ENSOARG00000011522",48.2031127741465,-1.2107545132318,0.316304499873372,-3.82781311589468,0.00012928685954955,0.0147710237035361,"ENSOARG00000011522","BSPH1","14","binder of sperm protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:33906]"
"ENSOARG00000011575",91.3341085986579,1.79372897025532,0.396763882912796,4.52089781228791,6.15779097306822e-06,0.00221471707460553,"ENSOARG00000011575","TCAP","11","titin-cap [Source:HGNC Symbol;Acc:HGNC:11610]"
"ENSOARG00000011582",323.442288130766,1.55529745041109,0.387303979257542,4.01570222281882,5.92690524992101e-05,0.00919431567623067,"ENSOARG00000011582","CYP26B1","3","cytochrome P450, family 26, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:20581]"
"ENSOARG00000011615",26.5147074602853,1.58229507383337,0.40059135363153,3.94989821794504,7.81844330224638e-05,0.0108362342457118,"ENSOARG00000011615","FOXC2","14","forkhead box C2 [Source:HGNC Symbol;Acc:HGNC:3801]"
"ENSOARG00000011708",32.5520332099865,1.10708994227768,0.283844505238721,3.900339523383,9.60578809539021e-05,0.0123151866577584,"ENSOARG00000011708","","21","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PQ20]"
"ENSOARG00000011939",153.49482848853,1.96933206394195,0.359541618710987,5.47734104052354,4.31764572832313e-08,8.70593630683548e-05,"ENSOARG00000011939","PROCR","13","protein C receptor, endothelial [Source:HGNC Symbol;Acc:HGNC:9452]"
"ENSOARG00000011945",1669.78224668216,1.51492083624823,0.392893267562175,3.85580757249421,0.000115348198934241,0.0136393195509027,"ENSOARG00000011945","ELN","24","elastin [Source:HGNC Symbol;Acc:HGNC:3327]"
"ENSOARG00000011991",135.993902872917,1.64969027986862,0.374199058772685,4.40859013723699,1.04045716352972e-05,0.00322398182199258,"ENSOARG00000011991","DUSP27","1","dual specificity phosphatase 27 (putative) [Source:HGNC Symbol;Acc:HGNC:25034]"
"ENSOARG00000012018",52.3013010731143,1.30382347303395,0.321722781484962,4.05263023966145,5.06450134085905e-05,0.00839565227182213,"ENSOARG00000012018","SYBU","9","syntabulin (syntaxin-interacting) [Source:HGNC Symbol;Acc:HGNC:26011]"
"ENSOARG00000012024",14.5689630189862,1.91855963104946,0.405680749615373,4.72923507676531,2.25367318651209e-06,0.00127024533035776,"ENSOARG00000012024","PTGER3","1","prostaglandin E receptor 3 (subtype EP3) [Source:HGNC Symbol;Acc:HGNC:9595]"
"ENSOARG00000012043",11.7497826145842,-1.38571911050889,0.400584318945601,-3.4592445209945,0.00054169289333538,0.0366379405336318,"ENSOARG00000012043","","21","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PR36]"
"ENSOARG00000012094",204.716483851628,1.56504140745525,0.401278612451008,3.90013661056088,9.61384256209181e-05,0.0123151866577584,"ENSOARG00000012094","FHL5","8","four and a half LIM domains 5 [Source:HGNC Symbol;Acc:HGNC:17371]"
"ENSOARG00000012134",15.3483898829169,1.47526134914425,0.357905610155069,4.12192854005575,3.75713759161619e-05,0.00661764995173314,"ENSOARG00000012134","B4GALNT3","3","beta-1,4-N-acetyl-galactosaminyl transferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]"
"ENSOARG00000012149",1804.72619090029,1.58091172535548,0.36053340389843,4.38492441549426,1.16026058392063e-05,0.00326980770225233,"ENSOARG00000012149","GJA5","1","gap junction protein, alpha 5, 40kDa [Source:HGNC Symbol;Acc:HGNC:4279]"
"ENSOARG00000012165",129.557229379955,2.19391052778311,0.396690821033553,5.53053010419301,3.19264499256579e-08,8.70593630683548e-05,"ENSOARG00000012165","ADAMTSL5","5","ADAMTS-like 5 [Source:HGNC Symbol;Acc:HGNC:27912]"
"ENSOARG00000012206",1081.72165221071,-5.33449059775494,0.406048100619022,-13.1375829356731,2.00530320378087e-39,3.39076718727307e-35,"ENSOARG00000012206","CA5A","14","carbonic anhydrase VA, mitochondrial [Source:HGNC Symbol;Acc:HGNC:1377]"
"ENSOARG00000012224",612.671448527355,2.17144386169928,0.397349740081607,5.46481762201056,4.63382972153997e-08,8.70593630683548e-05,"ENSOARG00000012224","","X",""
"ENSOARG00000012659",10.5522972394191,1.4063127006591,0.403498920195668,3.48529483047226,0.000491595056560216,0.034481110393651,"ENSOARG00000012659","RORB","2","nuclear receptor ROR-beta  [Source:RefSeq peptide;Acc:NP_001123209]"
"ENSOARG00000012668",307.344004842863,1.21082500622012,0.313628483609581,3.86069846808751,0.000113063361180385,0.013463298409853,"ENSOARG00000012668","ANKRD6","8","ankyrin repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:17280]"
"ENSOARG00000012705",12592.0304848507,-1.15044479842806,0.267789529286548,-4.29607834739882,1.73846162321216e-05,0.00423313535932608,"ENSOARG00000012705","ALDH1A1","2","aldehyde dehydrogenase 1 family, member A1 [Source:HGNC Symbol;Acc:HGNC:402]"
"ENSOARG00000012848",2.2573798497685,-1.48725933077558,0.40134942719142,-3.70564707462819,0.000210851733259157,0.0206665217961726,"ENSOARG00000012848","","24","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PTH6]"
"ENSOARG00000012893",22.0948763710249,1.61573900134668,0.397337317849844,4.06641643953835,4.77415923451626e-05,0.00807262584964354,"ENSOARG00000012893","","11","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PTM8]"
"ENSOARG00000012958",1214.96110658727,1.99633134759578,0.391839945299031,5.09476221489437,3.49179238548792e-07,0.000421733696044394,"ENSOARG00000012958","","11","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PTV7]"
"ENSOARG00000013019",151.409732270744,-1.27424288929957,0.356689912220268,-3.57241078495283,0.000353710000639216,0.0275616700498087,"ENSOARG00000013019","TRH","19","thyrotropin-releasing hormone [Source:HGNC Symbol;Acc:HGNC:12298]"
"ENSOARG00000013044",2104.62166203047,0.702763861038951,0.19231828987205,3.65417070579456,0.000258014568674305,0.0232062145835842,"ENSOARG00000013044","TJP2","2","tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]"
"ENSOARG00000013100",236.524382039786,0.956478643754134,0.28041519620422,3.41093726981027,0.000647399841603376,0.0408465817972817,"ENSOARG00000013100","SCARF1","11","scavenger receptor class F, member 1 [Source:HGNC Symbol;Acc:HGNC:16820]"
"ENSOARG00000013211",3767.41210107017,0.980676540058454,0.284222167321494,3.45038724213646,0.000559782958033605,0.0372066028537854,"ENSOARG00000013211","KANK1","2","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENSOARG00000013273",518.213008680543,0.853580534221137,0.254602910472654,3.35259535186192,0.000800576593973045,0.0468406561504852,"ENSOARG00000013273","RRAS","14","related RAS viral (r-ras) oncogene homolog [Source:HGNC Symbol;Acc:HGNC:10447]"
"ENSOARG00000013430",13.0213993431348,1.32691232576729,0.39830526441235,3.33139540027165,0.000864117678386255,0.0485427436007747,"ENSOARG00000013430","SGCG","10","sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:HGNC:10809]"
"ENSOARG00000013521",856.855734881159,0.998385973446405,0.286704161672127,3.48228629686985,0.00049715185746279,0.034481110393651,"ENSOARG00000013521","LAMA5","13","laminin, alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]"
"ENSOARG00000013538",122.932500914876,1.1471652857595,0.336315359825513,3.41098095060147,0.000647296136498005,0.0408465817972817,"ENSOARG00000013538","ORAI1","17","ORAI calcium release-activated calcium modulator 1 [Source:HGNC Symbol;Acc:HGNC:25896]"
"ENSOARG00000013545",116.6814644736,1.18146509564157,0.332469933769984,3.55359981651439,0.000379996962971486,0.0288133123178693,"ENSOARG00000013545","OLFM2","5","olfactomedin 2 [Source:HGNC Symbol;Acc:HGNC:17189]"
"ENSOARG00000013628",1079.55199549753,1.28402110156696,0.342375677737531,3.75032803162878,0.000176603387554095,0.018781048302844,"ENSOARG00000013628","IL33","2","interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]"
"ENSOARG00000013669",362.143933370395,1.31701609368337,0.358921084497806,3.66937510936731,0.000243144087393802,0.0223441487703359,"ENSOARG00000013669","NPY1R","6","neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]"
"ENSOARG00000013694",1942.81297027888,1.08523313105838,0.280417409539362,3.87006332039469,0.00010880708898585,0.0131415647690124,"ENSOARG00000013694","EMCN","6","endomucin [Source:HGNC Symbol;Acc:HGNC:16041]"
"ENSOARG00000013714",3319.19071693481,0.886217710902619,0.24716235047021,3.58556919861236,0.000336343800180732,0.0268265911191321,"ENSOARG00000013714","CD34","12","CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]"
"ENSOARG00000013724",228.595978398308,0.465742208679107,0.124422021115319,3.74324580571986,0.000181658364645058,0.018854110380506,"ENSOARG00000013724","PEX26","3","peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:HGNC:22965]"
"ENSOARG00000013790",1590.35235316496,1.03995087641199,0.263796392469794,3.94224828730769,8.07213485408357e-05,0.0110073974393306,"ENSOARG00000013790","PFKP","13","phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]"
"ENSOARG00000014073",361.549498492601,1.38790584193894,0.373646716724966,3.71448691990127,0.000203616400889953,0.0202526454273425,"ENSOARG00000014073","EDN1","20","endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]"
"ENSOARG00000014123",81.5017793035621,1.60613359835516,0.402261846366385,3.9927564914826,6.53096277846073e-05,0.00994883329918851,"ENSOARG00000014123","PI16","20","peptidase inhibitor 16 [Source:HGNC Symbol;Acc:HGNC:21245]"
"ENSOARG00000014207",17.8280291769022,1.32270747604709,0.36425275881941,3.6312902072016,0.000282007851532011,0.0244536962131014,"ENSOARG00000014207","","17",""
"ENSOARG00000014226",57.823941644054,1.56643972984143,0.329111647161563,4.75959979949434,1.93977193459252e-06,0.00117141441578661,"ENSOARG00000014226","MALL","3","mal, T-cell differentiation protein-like [Source:HGNC Symbol;Acc:HGNC:6818]"
"ENSOARG00000014232",4153.10722051495,1.43982050758441,0.395622221966353,3.63938228855826,0.000273292827722629,0.0239874270835623,"ENSOARG00000014232","SERPINF1","11","serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 [Source:HGNC Symbol;Acc:HGNC:8824]"
"ENSOARG00000014509",74.4443927924447,1.7001605310139,0.404846324832597,4.1995207236151,2.67480549748652e-05,0.00546062248244579,"ENSOARG00000014509","MGAM","4","maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043]"
"ENSOARG00000014586",2564.55702464567,1.08490227839488,0.303477200724205,3.57490538269732,0.000350354575703039,0.0274265996322346,"ENSOARG00000014586","TEK","2","TEK tyrosine kinase, endothelial [Source:HGNC Symbol;Acc:HGNC:11724]"
"ENSOARG00000014717",1083.71444345836,1.19179238934696,0.301928662369887,3.94726482736811,7.90491027442981e-05,0.0108670022626288,"ENSOARG00000014717","KIAA1462","13","KIAA1462 [Source:HGNC Symbol;Acc:HGNC:29283]"
"ENSOARG00000014729",3815.49641565626,-1.38103467915933,0.402486567918491,-3.43125656665146,0.000600792083437124,0.0390722820724551,"ENSOARG00000014729","CD68","11","CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]"
"ENSOARG00000014801",254.491545346585,1.40763424547353,0.340939759037072,4.12868903717524,3.64837420679115e-05,0.00656280419815229,"ENSOARG00000014801","CHMP4C","9","charged multivesicular body protein 4C [Source:HGNC Symbol;Acc:HGNC:30599]"
"ENSOARG00000014841",68.8111496733502,1.70576170351342,0.404335876454388,4.21867512344244,2.45742061769867e-05,0.00532724682367524,"ENSOARG00000014841","","6","C-X-C motif chemokine  [Source:UniProtKB/TrEMBL;Acc:W5PZN2]"
"ENSOARG00000014898",3474.04837908234,1.37484713676122,0.315233046602729,4.36136741238891,1.29252111488627e-05,0.00341488117681437,"ENSOARG00000014898","ADAMTS1","1","ADAM metallopeptidase with thrombospondin type 1 motif, 1 [Source:HGNC Symbol;Acc:HGNC:217]"
"ENSOARG00000014986",589.289892208752,1.26604618894708,0.284420645244982,4.45131607045117,8.53456151733661e-06,0.00277520962878163,"ENSOARG00000014986","CYYR1","1","cysteine/tyrosine-rich 1 [Source:HGNC Symbol;Acc:HGNC:16274]"
"ENSOARG00000015034",9.39742385479159,1.60474547645693,0.397663354331689,4.03543715802996,5.45007259429795e-05,0.00877484157708109,"ENSOARG00000015034","","17","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q093]"
"ENSOARG00000015132",140.732525937787,1.20012079882667,0.320935543515342,3.73944495421491,0.000184427026852302,0.0188998581639125,"ENSOARG00000015132","ADAMTS15","21","ADAM metallopeptidase with thrombospondin type 1 motif, 15 [Source:HGNC Symbol;Acc:HGNC:16305]"
"ENSOARG00000015262",1519.26945978123,-1.6039925424461,0.404468922273046,-3.96567561589636,7.31883421501652e-05,0.0104664023115463,"ENSOARG00000015262","SERPINE1","24","serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1 [Source:HGNC Symbol;Acc:HGNC:8583]"
"ENSOARG00000015267",4538.89043766058,1.24213298925619,0.264899008257383,4.68908131226108,2.74434330688594e-06,0.00149690648310111,"ENSOARG00000015267","MCAM","15","melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]"
"ENSOARG00000015424",57.5736531374887,1.14001826806474,0.330590731664416,3.44842779567691,0.000563860203252134,0.0372434069405872,"ENSOARG00000015424","C1QTNF5","15","C1q and tumor necrosis factor related protein 5 [Source:HGNC Symbol;Acc:HGNC:14344]"
"ENSOARG00000015432",493.570196648409,1.54582921799891,0.364368658869984,4.24248677916751,2.21056567674879e-05,0.00505114257137098,"ENSOARG00000015432","","1","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q1G8]"
"ENSOARG00000015522",71.8874665321997,1.29476997637196,0.36257978894892,3.57099324296415,0.000355630070651829,0.0275841691039073,"ENSOARG00000015522","MPPED2","15","metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]"
"ENSOARG00000015578",485.34912807024,1.07492348667261,0.269854048886981,3.98335133790341,6.79501841468742e-05,0.0100786812608728,"ENSOARG00000015578","LRRC8C","1","leucine rich repeat containing 8 family, member C [Source:HGNC Symbol;Acc:HGNC:25075]"
"ENSOARG00000015700",260.282340964653,1.48034107954165,0.371074540964215,3.98933614711232,6.62584698473504e-05,0.0100032541665076,"ENSOARG00000015700","SUSD5","19","sushi domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29061]"
"ENSOARG00000015830",1004.31054935335,1.21597378551832,0.253833776879921,4.79043333186326,1.66421512475222e-06,0.0010823159055552,"ENSOARG00000015830","NUDT4","3","nudix (nucleoside diphosphate linked moiety X)-type motif 4 [Source:HGNC Symbol;Acc:HGNC:8051]"
"ENSOARG00000015892",663.301461355634,-1.03870297114614,0.297370355972123,-3.49296071476442,0.000477696779876235,0.0338211863479999,"ENSOARG00000015892","","1","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q2X2]"
"ENSOARG00000015895",1457.39757050037,-1.4664636760859,0.347866700569293,-4.21559083892189,2.49125086128146e-05,0.00533222288777319,"ENSOARG00000015895","PLXNC1","3","plexin C1 [Source:HGNC Symbol;Acc:HGNC:9106]"
"ENSOARG00000015928",6.21143392516815,1.35305659262642,0.405277377900388,3.33859392704368,0.000842035575242665,0.0479060573674537,"ENSOARG00000015928","TPPP","16","tubulin polymerization promoting protein [Source:HGNC Symbol;Acc:HGNC:24164]"
