"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","external_gene_name","chromosome_name","description"
"ENSOARG00000005149",26.3652297298244,1.50928759687914,0.318013069541607,4.74599235514021,2.07486548519098e-06,0.000661960386586686,"ENSOARG00000005149","KCNIP4","6","Kv channel interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30083]"
"ENSOARG00000005169",1024.29894069644,-1.11595179687195,0.303462691555717,-3.67739372227593,0.000235629197905849,0.0142294789549643,"ENSOARG00000005169","CD93","13","CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855]"
"ENSOARG00000005228",143.745179287093,1.06860090201066,0.331994920177666,3.21872666436824,0.00128761160279176,0.0410271258892199,"ENSOARG00000005228","ABAT","24","4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]"
"ENSOARG00000005230",71.3613316348358,-1.26218055843996,0.36472837936992,-3.4606041915916,0.0005389646199264,0.0240507214625197,"ENSOARG00000005230","STOX1","25","storkhead box 1 [Source:HGNC Symbol;Acc:HGNC:23508]"
"ENSOARG00000005238",295.831442501726,1.19307574712104,0.27181438842479,4.38930313452174,1.13714467047747e-05,0.00189196875304993,"ENSOARG00000005238","ENO2","3","enolase 2 (gamma, neuronal) [Source:HGNC Symbol;Acc:HGNC:3353]"
"ENSOARG00000005247",31.7135800248592,-1.14119704754385,0.258684453876344,-4.41154089642111,1.02637562857084e-05,0.00182684057931624,"ENSOARG00000005247","KIAA0040","12","KIAA0040 [Source:HGNC Symbol;Acc:HGNC:28950]"
"ENSOARG00000005263",1637.7004881592,1.16095561732986,0.249270282403509,4.65741686548318,3.20201659131118e-06,0.000902381642374679,"ENSOARG00000005263","PLEKHA7","15","pleckstrin homology domain containing, family A member 7 [Source:HGNC Symbol;Acc:HGNC:27049]"
"ENSOARG00000005318",382.165351627027,0.502379447787105,0.148642948824007,3.37977315279127,0.00072545679656422,0.0289310117290198,"ENSOARG00000005318","ZNF382","14","zinc finger protein 382 [Source:HGNC Symbol;Acc:HGNC:17409]"
"ENSOARG00000005367",76.1520332194592,-1.48190348254896,0.339673783979118,-4.36272551030921,1.2845206794873e-05,0.00208845770860103,"ENSOARG00000005367","FAM110D","2","family with sequence similarity 110, member D [Source:HGNC Symbol;Acc:HGNC:25860]"
"ENSOARG00000005448",985.673365427836,-1.100335780457,0.271544082329573,-4.05214420810514,5.07503663989091e-05,0.00516950569541659,"ENSOARG00000005448","EFNB2","10","ephrin-B2 [Source:HGNC Symbol;Acc:HGNC:3227]"
"ENSOARG00000005462",38.988800866819,-0.926524102599931,0.291756070677411,-3.17568063090749,0.00149485424072412,0.0448218138128217,"ENSOARG00000005462","AFMID","11","arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910]"
"ENSOARG00000005471",70.8873312177214,1.0281888275223,0.298736937723938,3.44178672833704,0.000577885667754178,0.0250196221568492,"ENSOARG00000005471","MEX3A","1","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]"
"ENSOARG00000005484",32.2325066498315,1.46755726184794,0.319977524208935,4.58643858026002,4.50870960278335e-06,0.00108911100962091,"ENSOARG00000005484","FAM155A","10","family with sequence similarity 155, member A [Source:HGNC Symbol;Acc:HGNC:33877]"
"ENSOARG00000005503",116.898426943658,-1.39401089054575,0.370682351559323,-3.76066161413314,0.000169464545583746,0.0115934923973512,"ENSOARG00000005503","SBSPON","9","somatomedin B and thrombospondin, type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]"
"ENSOARG00000005513",34.5706238740826,-1.28949170203218,0.350643443187151,-3.67750125401299,0.000235529918321833,0.0142294789549643,"ENSOARG00000005513","PLSCR5","1","phospholipid scramblase family, member 5 [Source:HGNC Symbol;Acc:HGNC:19952]"
"ENSOARG00000005526",4913.0332459998,-0.808871852143139,0.203697930164948,-3.97093800358276,7.15902087373509e-05,0.00668794938972302,"ENSOARG00000005526","MCFD2","3","multiple coagulation factor deficiency 2 [Source:HGNC Symbol;Acc:HGNC:18451]"
"ENSOARG00000005655",262.418995137933,-1.22711144370397,0.335740538996249,-3.65493975607657,0.000257242376371084,0.0150509042977808,"ENSOARG00000005655","MMP28","11","matrix metallopeptidase 28 [Source:HGNC Symbol;Acc:HGNC:14366]"
"ENSOARG00000005699",21.1711590736962,-2.7065412301213,0.397666769251468,-6.80605330743589,1.00312555356427e-11,1.69618499852182e-07,"ENSOARG00000005699","","16","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P6Q6]"
"ENSOARG00000005709",3123.92132562617,-1.26793855322816,0.253728380662299,-4.99722794083382,5.81603068918245e-07,0.000339114699735814,"ENSOARG00000005709","COBLL1","2","cordon-bleu WH2 repeat protein-like 1 [Source:HGNC Symbol;Acc:HGNC:23571]"
"ENSOARG00000005722",10459.5554629882,-1.61791067480287,0.308476360080895,-5.24484493521184,1.56413820579261e-07,0.000203446253244209,"ENSOARG00000005722","EPAS1","3","endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]"
"ENSOARG00000005766",35.463727748082,-1.46939940724706,0.3773634877055,-3.89385686511835,9.86628798546164e-05,0.00805007433432375,"ENSOARG00000005766","GPR146","24","G protein-coupled receptor 146 [Source:HGNC Symbol;Acc:HGNC:21718]"
"ENSOARG00000005783",2742.28525125812,-0.655601682707641,0.200635304776378,-3.26762871289455,0.00108452539282568,0.0372728452587183,"ENSOARG00000005783","MAPRE2","23","microtubule-associated protein, RP/EB family, member 2 [Source:HGNC Symbol;Acc:HGNC:6891]"
"ENSOARG00000005812",3287.84020103269,1.00251220246852,0.309704523800891,3.23699566982441,0.00120795244673708,0.0395072880500529,"ENSOARG00000005812","H2AFY2","25","H2A histone family, member Y2 [Source:HGNC Symbol;Acc:HGNC:14453]"
"ENSOARG00000005821",46.9063802868952,-1.06980335400299,0.321134501687312,-3.33132487596943,0.000864336649781584,0.0322817838741559,"ENSOARG00000005821","PMAIP1","23","phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]"
"ENSOARG00000005888",166.146530043221,-1.92804933234659,0.405796249128538,-4.75127440553516,2.02138594679753e-06,0.000661960386586686,"ENSOARG00000005888","PAPPA","2","pregnancy-associated plasma protein A, pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]"
"ENSOARG00000005916",56.3153798026356,-1.23058201949189,0.323888674967457,-3.79939810990777,0.000145047929963345,0.0102192310322925,"ENSOARG00000005916","CHRNE","11","cholinergic receptor, nicotinic, epsilon (muscle) [Source:HGNC Symbol;Acc:HGNC:1966]"
"ENSOARG00000006002",152.034007682441,0.657083455356369,0.205262808469128,3.20118125761295,0.00136865406445046,0.0423081747272263,"ENSOARG00000006002","MAGEE2","X","melanoma antigen family E2 [Source:HGNC Symbol;Acc:HGNC:24935]"
"ENSOARG00000006033",3770.06270004974,-0.797300665443276,0.238771581483398,-3.33917738656312,0.000840268889816192,0.0320002402205,"ENSOARG00000006033","FAM198B","17","family with sequence similarity 198, member B [Source:HGNC Symbol;Acc:HGNC:25312]"
"ENSOARG00000006041",3673.50817474858,0.600062505629613,0.183173342935044,3.27592703181929,0.00105315766767299,0.0368692401711855,"ENSOARG00000006041","TNRC6C","11","trinucleotide repeat containing 6C [Source:HGNC Symbol;Acc:HGNC:29318]"
"ENSOARG00000006043",32.5679474714736,-0.968191189678303,0.309368882701835,-3.12956875695682,0.00175063097486598,0.049418062026726,"ENSOARG00000006043","LRRC20","25","leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]"
"ENSOARG00000006068",1535.59014463649,-1.31252803445272,0.374067435733518,-3.50880057730488,0.000450132281448433,0.0210800645892965,"ENSOARG00000006068","ZFP36","14","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]"
"ENSOARG00000006085",3679.59148779287,-1.07422253107542,0.271114745043619,-3.96224311186983,7.42488779603089e-05,0.00686051517721783,"ENSOARG00000006085","","4","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P7W4]"
"ENSOARG00000006087",16.8918597650387,-1.55679693119253,0.397449076826864,-3.91697206500419,8.96681347574522e-05,0.00756713809257898,"ENSOARG00000006087","","13","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5P7W6]"
"ENSOARG00000006146",27.255009013157,1.31146773351329,0.39776328306456,3.29710606622389,0.000976866030191948,0.0347013187069656,"ENSOARG00000006146","","13",""
"ENSOARG00000006175",7.08040197808602,-1.33990394842495,0.368417634984627,-3.63691588346703,0.000275921987459767,0.0158185497050093,"ENSOARG00000006175","PHOSPHO1","11","phosphatase, orphan 1 [Source:HGNC Symbol;Acc:HGNC:16815]"
"ENSOARG00000006211",116.663385342011,-1.03586363267109,0.31733210855071,-3.26428875225389,0.00109739262863376,0.0373671527312181,"ENSOARG00000006211","ABI3","11","ABI family, member 3 [Source:HGNC Symbol;Acc:HGNC:29859]"
"ENSOARG00000006275",40.407352233812,-1.42675600056217,0.29821400096208,-4.78433606725122,1.71553444394787e-06,0.000646517534371129,"ENSOARG00000006275","GNGT2","11","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4412]"
"ENSOARG00000006407",155.360866692787,1.33165314492529,0.286642563607044,4.6456922801976,3.38937911631442e-06,0.000939524778323943,"ENSOARG00000006407","EPHA5","6","EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389]"
"ENSOARG00000006447",577.277705562783,-1.3248994734236,0.404995040684182,-3.27139678348992,0.0010701764546393,0.0369298238193793,"ENSOARG00000006447","JPH1","9","junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]"
"ENSOARG00000006517",447.514018380712,-1.31228577229677,0.318772089639654,-4.11668968189844,3.84353020365333e-05,0.00460923774564355,"ENSOARG00000006517","PDE3B","15","phosphodiesterase 3B, cGMP-inhibited [Source:HGNC Symbol;Acc:HGNC:8779]"
"ENSOARG00000006521",1498.35273326726,-0.671000086434632,0.162569824975589,-4.12745776490431,3.66795772147616e-05,0.00446197820952809,"ENSOARG00000006521","RAPGEF1","3","Rap guanine nucleotide exchange factor (GEF) 1 [Source:HGNC Symbol;Acc:HGNC:4568]"
"ENSOARG00000006569",9616.47857087901,-0.688502823110349,0.19849574964627,-3.46860234708954,0.000523173207096404,0.0235372796762867,"ENSOARG00000006569","SENP6","8","SUMO1/sentrin specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:20944]"
"ENSOARG00000006577",56.3757178488697,-1.03330916124728,0.329157510260586,-3.13925439656303,0.00169378333019486,0.0483900500872947,"ENSOARG00000006577","LRRC71","1","leucine rich repeat containing 71 [Source:HGNC Symbol;Acc:HGNC:26556]"
"ENSOARG00000006586",2010.82318632151,0.842814176997761,0.247132076936405,3.41037953245805,0.000648725357284723,0.0268855320253122,"ENSOARG00000006586","PDGFC","17","platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]"
"ENSOARG00000006675",131.61072330552,0.812517611186073,0.22341149240302,3.63686577824002,0.000275975643916124,0.0158185497050093,"ENSOARG00000006675","TDRD9","18","tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]"
"ENSOARG00000006714",34.4274901478128,-1.36649209276522,0.372318743324439,-3.67022105995468,0.00024234079702181,0.014428663862119,"ENSOARG00000006714","P2RY6","15","pyrimidinergic receptor P2Y, G-protein coupled, 6 [Source:HGNC Symbol;Acc:HGNC:8543]"
"ENSOARG00000006737",41.1799951786595,-1.3363728424295,0.330675783833621,-4.04133870021123,5.31469315491779e-05,0.00531752346488195,"ENSOARG00000006737","KCNE3","15","potassium channel, voltage gated subfamily E regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]"
"ENSOARG00000006756",1367.16212876435,-0.78379413391624,0.25053469520968,-3.12848539105636,0.00175709745486269,0.0495179347737888,"ENSOARG00000006756","NMNAT1","12","nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]"
"ENSOARG00000006822",25.5932589080057,-1.9156281020894,0.398737475121417,-4.8042339173314,1.55345132982569e-06,0.000640666061854209,"ENSOARG00000006822","PLXNB3","X","plexin B3 [Source:HGNC Symbol;Acc:HGNC:9105]"
"ENSOARG00000006901",232.203478532558,-1.00060299027215,0.290806548918902,-3.44078561501442,0.000580027907356135,0.0250196221568492,"ENSOARG00000006901","THSD7A","4","thrombospondin, type I, domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"ENSOARG00000006911",27.310187764198,-1.31739840570753,0.323466152890449,-4.07275504387533,4.64602803734222e-05,0.0051012784469753,"ENSOARG00000006911","","11","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PAE2]"
"ENSOARG00000006979",192.753254708277,-1.15046293909825,0.353264762948252,-3.25665919662293,0.00112731695138142,0.0377196135326309,"ENSOARG00000006979","RHBDF2","11","rhomboid 5 homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:20788]"
"ENSOARG00000006993",16.9856674552811,1.01679521699939,0.306317159135556,3.31941971474548,0.000902047388279534,0.0330145439143261,"ENSOARG00000006993","RASSF7","21","Ras association (RalGDS/AF-6) domain family (N-terminal) member 7 [Source:HGNC Symbol;Acc:HGNC:1166]"
"ENSOARG00000006999",18.5916182256667,-1.37809773037432,0.40470426884558,-3.40519692145909,0.000661163583463628,0.0272010098121326,"ENSOARG00000006999","","1","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PAN8]"
"ENSOARG00000007029",983.668452943798,-1.83429681864065,0.361900823900185,-5.0685068878057,4.00948476360317e-07,0.000280835565679942,"ENSOARG00000007029","SPOCK2","25","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2 [Source:HGNC Symbol;Acc:HGNC:13564]"
"ENSOARG00000007044",9.67926011230897,-1.35999677831408,0.34446358907567,-3.94815830016601,7.87547240525087e-05,0.00709258174262184,"ENSOARG00000007044","","9","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PAU1]"
"ENSOARG00000007200",11.7795738274848,-1.41266428177773,0.401881900253763,-3.51512292762058,0.000439550475018855,0.0207683462539958,"ENSOARG00000007200","FAM180B","15","family with sequence similarity 180, member B [Source:HGNC Symbol;Acc:HGNC:34451]"
"ENSOARG00000007244",108.242125369346,1.16547259537638,0.269957865430595,4.31723889028902,1.57993136203037e-05,0.00252028862269543,"ENSOARG00000007244","ACOT11","1","acyl-CoA thioesterase 11 [Source:HGNC Symbol;Acc:HGNC:18156]"
"ENSOARG00000007252",764.511915578081,-0.994320513244187,0.241958734393401,-4.10946319312252,3.96579915386975e-05,0.0047223730910411,"ENSOARG00000007252","CD1D","1","CD1d molecule [Source:HGNC Symbol;Acc:HGNC:1637]"
"ENSOARG00000007262",80.9136885800031,1.11388039769189,0.283683992707512,3.92648308091299,8.61969525022263e-05,0.00739586915990106,"ENSOARG00000007262","","1","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PBG8]"
"ENSOARG00000007287",7.76896992805662,1.44958037668865,0.403551315155333,3.59205960245894,0.000328074787373727,0.0174607671350264,"ENSOARG00000007287","","24","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PBJ3]"
"ENSOARG00000007329",570.249223595476,-0.761565601932203,0.232754589220959,-3.27196814671281,0.00106801608177816,0.0369298238193793,"ENSOARG00000007329","MRS2","20","MRS2 magnesium transporter [Source:HGNC Symbol;Acc:HGNC:13785]"
"ENSOARG00000007414",5455.79484651575,0.83264189292846,0.236616008566321,3.5189584084928,0.000433244622443728,0.0207683462539958,"ENSOARG00000007414","","4","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PC00]"
"ENSOARG00000007432",615.059274530449,-0.493643665498099,0.153850119318254,-3.20860112221914,0.00133382395474,0.0417951734543585,"ENSOARG00000007432","DNAJC15","10","DnaJ (Hsp40) homolog, subfamily C, member 15 [Source:HGNC Symbol;Acc:HGNC:20325]"
"ENSOARG00000007494",8.86316820524907,-1.4162885384319,0.401624806861975,-3.52639706072397,0.000421254889438604,0.0207265844155958,"ENSOARG00000007494","NME9","1","NME/NM23 family member 9 [Source:HGNC Symbol;Acc:HGNC:21343]"
"ENSOARG00000007510",38.1316777819278,-1.29166733260278,0.366261578915412,-3.52662525080494,0.000420892034747038,0.0207265844155958,"ENSOARG00000007510","TMEM61","1","transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]"
"ENSOARG00000007534",798.628070945663,-0.831096419443951,0.212805266175167,-3.90543163889491,9.40573457658477e-05,0.00779615519389568,"ENSOARG00000007534","","10","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PCC0]"
"ENSOARG00000007549",71.2053615480123,0.740883759697475,0.231997047394423,3.19350512439015,0.00140556842916795,0.0430557184217407,"ENSOARG00000007549","LPAR2","5","lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]"
"ENSOARG00000007579",17.5270409817088,-1.30509926325969,0.363086817518038,-3.59445510079653,0.000325071195510497,0.0174159848378143,"ENSOARG00000007579","MYOZ3","5","myozenin 3 [Source:HGNC Symbol;Acc:HGNC:18565]"
"ENSOARG00000007580",1246.07241951393,-0.537649696637621,0.134670675396665,-3.99232939950737,6.54274013499024e-05,0.00621523555857023,"ENSOARG00000007580","PLEKHA1","22","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1 [Source:HGNC Symbol;Acc:HGNC:14335]"
"ENSOARG00000007622",1566.20274653638,-0.621012181641109,0.19460042165947,-3.19121704025808,0.00141674809005506,0.0432415044309405,"ENSOARG00000007622","PSMB8","20","proteasome subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]"
"ENSOARG00000007648",89.9603434842714,1.05451324075098,0.300886883606357,3.50468331524405,0.000457150719974355,0.0212946598458578,"ENSOARG00000007648","CCDC148","2","coiled-coil domain containing 148 [Source:HGNC Symbol;Acc:HGNC:25191]"
"ENSOARG00000007656",10153.8824297183,-1.10737328948141,0.333417906605882,-3.32127719460007,0.00089606494482247,0.0328667291800502,"ENSOARG00000007656","BGN","X","biglycan [Source:HGNC Symbol;Acc:HGNC:1044]"
"ENSOARG00000007666",1581.05481043689,-0.98689386958326,0.273474877343999,-3.60871857469329,0.000307713194975837,0.0167302971506316,"ENSOARG00000007666","SLC25A4","26","Ovis aries solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4 (SLC25A4), mRNA. [Source:RefSeq mRNA;Acc:NM_001127278]"
"ENSOARG00000007696",839.676480794344,-0.288632584074106,0.0809185328046733,-3.5669527618701,0.000361156553123765,0.0188481362863264,"ENSOARG00000007696","ECHDC1","8","ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]"
"ENSOARG00000007720",785.673669358943,-1.16563437022637,0.264636122568306,-4.40466841379717,1.05945806339948e-05,0.00183674160232203,"ENSOARG00000007720","PLPP1","16","phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]"
"ENSOARG00000007738",710.063924994961,-0.583464168809636,0.150826943662475,-3.86843460884103,0.000109536302239907,0.00841891374478187,"ENSOARG00000007738","TAP1","20","transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:HGNC:43]"
"ENSOARG00000007745",10.5590139101317,1.46597202424399,0.396821657006013,3.69428431730421,0.000220506967938019,0.0137584956489445,"ENSOARG00000007745","SIAH3","10","siah E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30553]"
"ENSOARG00000007753",48.4174144973241,-1.3030395009488,0.349417291118457,-3.72917864704941,0.000192104925118665,0.0127384399169863,"ENSOARG00000007753","CFAP58","22","cilia and flagella associated protein 58 [Source:HGNC Symbol;Acc:HGNC:26676]"
"ENSOARG00000007775",350.708707886533,-1.29852432507889,0.354804115941766,-3.65983444592287,0.000252378250655435,0.0148692119872221,"ENSOARG00000007775","","4","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PD28]"
"ENSOARG00000007806",52.3641338854388,1.22537372093621,0.37574438155852,3.26118973716542,0.00110945774620943,0.0373701614156479,"ENSOARG00000007806","ANKRD37","26","ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]"
"ENSOARG00000008011",498.571602121079,1.26272662437707,0.357824246031653,3.52890179573065,0.000417287951024451,0.0207265844155958,"ENSOARG00000008011","GALNT13","2","polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242]"
"ENSOARG00000008063",318.574798186546,-1.48883530902374,0.33253048397995,-4.47728969447959,7.55966367004708e-06,0.0015270245964114,"ENSOARG00000008063","HEY1","9","hes-related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]"
"ENSOARG00000008076",186.513899622433,-0.955554128904894,0.276524587962226,-3.45558467674284,0.000549100687991141,0.024305611343566,"ENSOARG00000008076","ARL15","16","ADP-ribosylation factor-like 15 [Source:HGNC Symbol;Acc:HGNC:25945]"
"ENSOARG00000008189",485.110604730117,-1.68572049578659,0.40087411027818,-4.20511191061156,2.60953003465652e-05,0.0036304292571434,"ENSOARG00000008189","PKIB","8","protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:HGNC Symbol;Acc:HGNC:9018]"
"ENSOARG00000008243",176.870156962039,-1.19479663405602,0.280988096024794,-4.25212544929515,2.11751180393644e-05,0.0030767551799569,"ENSOARG00000008243","NOD1","4","nucleotide-binding oligomerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16390]"
"ENSOARG00000008285",2170.02622222654,-0.840148107401723,0.248117423337597,-3.38609073115591,0.000708959393186578,0.0283399394311864,"ENSOARG00000008285","ITGA1","16","integrin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134]"
"ENSOARG00000008313",468.21829629659,-0.956979144047515,0.280686511997613,-3.40942333579482,0.000651003723841061,0.026913990137967,"ENSOARG00000008313","LPAR6","10","lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]"
"ENSOARG00000008351",1158.93224235201,-1.77367313705687,0.339867347268153,-5.21872180812197,1.80162129176595e-07,0.000217597245874789,"ENSOARG00000008351","SLCO2A1","1","prostaglandin transporter  [Source:RefSeq peptide;Acc:NP_001033110]"
"ENSOARG00000008399",158.50186599008,-1.38941233646834,0.330651081448117,-4.20204987802633,2.64508832730534e-05,0.0036304292571434,"ENSOARG00000008399","CCDC69","5","coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487]"
"ENSOARG00000008460",431.438820734604,0.39990893847434,0.122604588983571,3.26177789746458,0.00110715852613048,0.0373671527312181,"ENSOARG00000008460","BRF1","18","BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit [Source:HGNC Symbol;Acc:HGNC:11551]"
"ENSOARG00000008468",424.75757793931,1.27158174576525,0.364005645150981,3.49330226798497,0.000477086154473034,0.0219810620871513,"ENSOARG00000008468","EMB","16","embigin [Source:HGNC Symbol;Acc:HGNC:30465]"
"ENSOARG00000008491",117.417876698902,-0.963920239849906,0.258872664027588,-3.72353042168709,0.000196456176151829,0.0129255933173201,"ENSOARG00000008491","SLC35D2","2","solute carrier family 35 (UDP-GlcNAc/UDP-glucose transporter), member D2 [Source:HGNC Symbol;Acc:HGNC:20799]"
"ENSOARG00000008648",1688.03431800139,-0.463098726256055,0.132700837036096,-3.48979506534754,0.000483391087621209,0.0221675807944566,"ENSOARG00000008648","MTMR2","15","myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]"
"ENSOARG00000008650",140.857346442672,-1.52826030275355,0.37676615396373,-4.05625687624975,4.98654164684983e-05,0.00516277153915369,"ENSOARG00000008650","FBP1","2","fructose-1,6-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]"
"ENSOARG00000008705",401.459745986775,-1.70107180402114,0.339832507589833,-5.00561825613893,5.56830145997e-07,0.000336265747809403,"ENSOARG00000008705","MICAL2","15","microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]"
"ENSOARG00000008743",889.081467843008,1.91602887957836,0.356655084386638,5.37221804330499,7.77739828551369e-08,0.000146120030677501,"ENSOARG00000008743","CNTN4","19","contactin 4 [Source:HGNC Symbol;Acc:HGNC:2174]"
"ENSOARG00000008752",10029.6940963973,-1.33033605864337,0.350845812718551,-3.79179688175605,0.000149561217625277,0.0104501265653959,"ENSOARG00000008752","VWF","3","von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]"
"ENSOARG00000008786",48.3745296675817,1.37978018007976,0.361479420417249,3.81703660608702,0.00013506413747926,0.00968305730864033,"ENSOARG00000008786","","11","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5PG76]"
"ENSOARG00000008842",45.2662248520178,1.34316173795266,0.370013575738243,3.63003366909663,0.000283384252470792,0.0159724810834287,"ENSOARG00000008842","ROS1","8","ROS proto-oncogene 1 , receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]"
"ENSOARG00000008896",176.136105313049,-1.19518050961869,0.375933276520133,-3.1792357427946,0.00147663943093432,0.0445071232400507,"ENSOARG00000008896","PRKX","X","protein kinase, X-linked [Source:HGNC Symbol;Acc:HGNC:9441]"
"ENSOARG00000008899",1648.93588202255,1.50502543286518,0.373477098851142,4.02976631631445,5.58323290343392e-05,0.00548877239326536,"ENSOARG00000008899","SFRP4","4","secreted frizzled-related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]"
"ENSOARG00000008961",341.161370589152,-1.08389309282358,0.338367560851253,-3.20330084271897,0.0013586197350713,0.0422376001454661,"ENSOARG00000008961","DKK2","6","dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]"
"ENSOARG00000008976",3439.79912250547,-1.26374357091394,0.37002735098539,-3.41527070241852,0.000637186520825505,0.0266716641652782,"ENSOARG00000008976","FABP5","9","fatty acid-binding protein, epidermal  [Source:RefSeq peptide;Acc:NP_001138652]"
"ENSOARG00000008988",195.693141203507,-1.13524593200316,0.255487750567296,-4.4434456426283,8.85295304806293e-06,0.00165402438515282,"ENSOARG00000008988","PLCG2","14","phospholipase C, gamma 2 (phosphatidylinositol-specific) [Source:HGNC Symbol;Acc:HGNC:9066]"
"ENSOARG00000009063",10.4750347978319,-1.37633380157733,0.378892023907605,-3.63252249910903,0.000280664095645522,0.0159109190507048,"ENSOARG00000009063","C1QL3","13","complement component 1, q subcomponent-like 3 [Source:HGNC Symbol;Acc:HGNC:19359]"
"ENSOARG00000009079",241.174759792133,-0.931195947422607,0.292169250121688,-3.18717985220815,0.00143667408608116,0.0437706704892726,"ENSOARG00000009079","TRIM47","11","tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]"
"ENSOARG00000009107",1485.79809067878,-1.42645554523019,0.361419382574414,-3.94681528995334,7.91976080258494e-05,0.00709258174262184,"ENSOARG00000009107","CCL21","2","chemokine (C-C motif) ligand 21 [Source:HGNC Symbol;Acc:HGNC:10620]"
"ENSOARG00000009154",2616.85035569569,0.850825959552586,0.200283872784556,4.24810019760211,2.15590973452954e-05,0.00308934556789492,"ENSOARG00000009154","STAT2","3","signal transducer and activator of transcription 2, 113kDa [Source:HGNC Symbol;Acc:HGNC:11363]"
"ENSOARG00000009170",1048.23391184752,-1.10923681136164,0.335529294025222,-3.30593134821265,0.000946612776990377,0.0341285190749047,"ENSOARG00000009170","RMDN2","3","regulator of microtubule dynamics 2 [Source:HGNC Symbol;Acc:HGNC:26567]"
